33,"A10BA02","Metformina 850 mg (Lote 33)","Metformina","Antidiabético","Tableta","850 mg","Oral"
34,"N02BE01","Paracetamol 500 mg (Lote 34)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
35,"C09AA05","Enalapril 20 mg (Lote 35)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
36,"B01AC06","Ácido acetilsalicílico (Lote 36)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
37,"R03AK06","Salbutamol inhalador (Lote 37)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
38,"R03AK06","Salbutamol inhalador (Lote 38)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
39,"A10BA02","Metformina 850 mg (Lote 39)","Metformina","Antidiabético","Tableta","850 mg","Oral"
40,"N02BE01","Paracetamol 500 mg (Lote 40)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
41,"A02BC01","Omeprazol 20 mg (Lote 41)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
42,"A02BC01","Omeprazol 20 mg (Lote 42)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
43,"R03AK06","Salbutamol inhalador (Lote 43)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
44,"A02BC01","Omeprazol 20 mg (Lote 44)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
45,"B01AC06","Ácido acetilsalicílico (Lote 45)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
46,"A02BC01","Omeprazol 20 mg (Lote 46)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
47,"B01AC06","Ácido acetilsalicílico (Lote 47)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
48,"B01AC06","Ácido acetilsalicílico (Lote 48)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
49,"A10BA02","Metformina 850 mg (Lote 49)","Metformina","Antidiabético","Tableta","850 mg","Oral"
50,"C09AA05","Enalapril 20 mg (Lote 50)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
51,"R03AK06","Salbutamol inhalador (Lote 51)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
52,"C09AA05","Enalapril 20 mg (Lote 52)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
53,"R03AK06","Salbutamol inhalador (Lote 53)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
54,"M01AE01","Ibuprofeno 400 mg (Lote 54)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
55,"J01CA04","Amoxicilina 500 mg (Lote 55)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
56,"N02BE01","Paracetamol 500 mg (Lote 56)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
57,"B01AC06","Ácido acetilsalicílico (Lote 57)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
58,"C09AA05","Enalapril 20 mg (Lote 58)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
59,"A02BC01","Omeprazol 20 mg (Lote 59)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
60,"A02BC01","Omeprazol 20 mg (Lote 60)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
61,"A02BC01","Omeprazol 20 mg (Lote 61)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
62,"B01AC06","Ácido acetilsalicílico (Lote 62)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
63,"M01AE01","Ibuprofeno 400 mg (Lote 63)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
64,"B01AC06","Ácido acetilsalicílico (Lote 64)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
65,"A10BA02","Metformina 850 mg (Lote 65)","Metformina","Antidiabético","Tableta","850 mg","Oral"
66,"C09AA05","Enalapril 20 mg (Lote 66)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
67,"R03AK06","Salbutamol inhalador (Lote 67)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
68,"R03AK06","Salbutamol inhalador (Lote 68)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
69,"A02BC01","Omeprazol 20 mg (Lote 69)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
70,"A10BA02","Metformina 850 mg (Lote 70)","Metformina","Antidiabético","Tableta","850 mg","Oral"
71,"J01CA04","Amoxicilina 500 mg (Lote 71)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
72,"M01AE01","Ibuprofeno 400 mg (Lote 72)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
73,"A10BA02","Metformina 850 mg (Lote 73)","Metformina","Antidiabético","Tableta","850 mg","Oral"
74,"B01AC06","Ácido acetilsalicílico (Lote 74)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
75,"M01AE01","Ibuprofeno 400 mg (Lote 75)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
76,"B01AC06","Ácido acetilsalicílico (Lote 76)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
77,"C09AA05","Enalapril 20 mg (Lote 77)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
78,"J01CA04","Amoxicilina 500 mg (Lote 78)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
79,"B01AC06","Ácido acetilsalicílico (Lote 79)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
80,"B01AC06","Ácido acetilsalicílico (Lote 80)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
81,"C09AA05","Enalapril 20 mg (Lote 81)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
82,"B01AC06","Ácido acetilsalicílico (Lote 82)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
83,"N02BE01","Paracetamol 500 mg (Lote 83)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
84,"M01AE01","Ibuprofeno 400 mg (Lote 84)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
85,"C09AA05","Enalapril 20 mg (Lote 85)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
86,"B01AC06","Ácido acetilsalicílico (Lote 86)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
87,"M01AE01","Ibuprofeno 400 mg (Lote 87)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
88,"B01AC06","Ácido acetilsalicílico (Lote 88)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
89,"M01AE01","Ibuprofeno 400 mg (Lote 89)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
90,"C09AA05","Enalapril 20 mg (Lote 90)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
91,"A10BA02","Metformina 850 mg (Lote 91)","Metformina","Antidiabético","Tableta","850 mg","Oral"
92,"C09AA05","Enalapril 20 mg (Lote 92)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
93,"R03AK06","Salbutamol inhalador (Lote 93)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
94,"C09AA05","Enalapril 20 mg (Lote 94)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
95,"J01CA04","Amoxicilina 500 mg (Lote 95)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
96,"M01AE01","Ibuprofeno 400 mg (Lote 96)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
97,"J01CA04","Amoxicilina 500 mg (Lote 97)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
98,"N02BE01","Paracetamol 500 mg (Lote 98)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
99,"R03AK06","Salbutamol inhalador (Lote 99)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
100,"M01AE01","Ibuprofeno 400 mg (Lote 100)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
101,"J01CA04","Amoxicilina 500 mg (Lote 101)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
102,"M01AE01","Ibuprofeno 400 mg (Lote 102)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
103,"A10BA02","Metformina 850 mg (Lote 103)","Metformina","Antidiabético","Tableta","850 mg","Oral"
104,"R03AK06","Salbutamol inhalador (Lote 104)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
105,"M01AE01","Ibuprofeno 400 mg (Lote 105)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
106,"J01CA04","Amoxicilina 500 mg (Lote 106)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
107,"C09AA05","Enalapril 20 mg (Lote 107)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
108,"A02BC01","Omeprazol 20 mg (Lote 108)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
109,"R03AK06","Salbutamol inhalador (Lote 109)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
110,"B01AC06","Ácido acetilsalicílico (Lote 110)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
111,"M01AE01","Ibuprofeno 400 mg (Lote 111)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
112,"A02BC01","Omeprazol 20 mg (Lote 112)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
113,"C09AA05","Enalapril 20 mg (Lote 113)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
114,"B01AC06","Ácido acetilsalicílico (Lote 114)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
115,"N02BE01","Paracetamol 500 mg (Lote 115)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
116,"J01CA04","Amoxicilina 500 mg (Lote 116)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
117,"A10BA02","Metformina 850 mg (Lote 117)","Metformina","Antidiabético","Tableta","850 mg","Oral"
118,"A10BA02","Metformina 850 mg (Lote 118)","Metformina","Antidiabético","Tableta","850 mg","Oral"
119,"A02BC01","Omeprazol 20 mg (Lote 119)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
120,"R03AK06","Salbutamol inhalador (Lote 120)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
121,"M01AE01","Ibuprofeno 400 mg (Lote 121)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
122,"A10BA02","Metformina 850 mg (Lote 122)","Metformina","Antidiabético","Tableta","850 mg","Oral"
123,"N02BE01","Paracetamol 500 mg (Lote 123)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
124,"A02BC01","Omeprazol 20 mg (Lote 124)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
125,"C09AA05","Enalapril 20 mg (Lote 125)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
126,"C09AA05","Enalapril 20 mg (Lote 126)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
127,"C09AA05","Enalapril 20 mg (Lote 127)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
128,"B01AC06","Ácido acetilsalicílico (Lote 128)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
129,"A10BA02","Metformina 850 mg (Lote 129)","Metformina","Antidiabético","Tableta","850 mg","Oral"
130,"A02BC01","Omeprazol 20 mg (Lote 130)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
131,"A10BA02","Metformina 850 mg (Lote 131)","Metformina","Antidiabético","Tableta","850 mg","Oral"
132,"A02BC01","Omeprazol 20 mg (Lote 132)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
133,"B01AC06","Ácido acetilsalicílico (Lote 133)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
134,"J01CA04","Amoxicilina 500 mg (Lote 134)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
135,"M01AE01","Ibuprofeno 400 mg (Lote 135)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
136,"B01AC06","Ácido acetilsalicílico (Lote 136)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
137,"M01AE01","Ibuprofeno 400 mg (Lote 137)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
138,"A10BA02","Metformina 850 mg (Lote 138)","Metformina","Antidiabético","Tableta","850 mg","Oral"
139,"B01AC06","Ácido acetilsalicílico (Lote 139)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
140,"M01AE01","Ibuprofeno 400 mg (Lote 140)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
141,"N02BE01","Paracetamol 500 mg (Lote 141)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
142,"N02BE01","Paracetamol 500 mg (Lote 142)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
143,"A02BC01","Omeprazol 20 mg (Lote 143)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
144,"A10BA02","Metformina 850 mg (Lote 144)","Metformina","Antidiabético","Tableta","850 mg","Oral"
145,"N02BE01","Paracetamol 500 mg (Lote 145)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
146,"C09AA05","Enalapril 20 mg (Lote 146)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
147,"C09AA05","Enalapril 20 mg (Lote 147)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
148,"A10BA02","Metformina 850 mg (Lote 148)","Metformina","Antidiabético","Tableta","850 mg","Oral"
149,"N02BE01","Paracetamol 500 mg (Lote 149)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
150,"A02BC01","Omeprazol 20 mg (Lote 150)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
151,"R03AK06","Salbutamol inhalador (Lote 151)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
152,"M01AE01","Ibuprofeno 400 mg (Lote 152)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
153,"M01AE01","Ibuprofeno 400 mg (Lote 153)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
154,"A02BC01","Omeprazol 20 mg (Lote 154)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
155,"C09AA05","Enalapril 20 mg (Lote 155)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
156,"C09AA05","Enalapril 20 mg (Lote 156)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
157,"A10BA02","Metformina 850 mg (Lote 157)","Metformina","Antidiabético","Tableta","850 mg","Oral"
158,"A02BC01","Omeprazol 20 mg (Lote 158)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
159,"C09AA05","Enalapril 20 mg (Lote 159)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
160,"B01AC06","Ácido acetilsalicílico (Lote 160)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
161,"C09AA05","Enalapril 20 mg (Lote 161)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
162,"J01CA04","Amoxicilina 500 mg (Lote 162)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
163,"R03AK06","Salbutamol inhalador (Lote 163)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
164,"A02BC01","Omeprazol 20 mg (Lote 164)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
165,"N02BE01","Paracetamol 500 mg (Lote 165)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
166,"R03AK06","Salbutamol inhalador (Lote 166)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
167,"R03AK06","Salbutamol inhalador (Lote 167)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
168,"B01AC06","Ácido acetilsalicílico (Lote 168)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
169,"N02BE01","Paracetamol 500 mg (Lote 169)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
170,"M01AE01","Ibuprofeno 400 mg (Lote 170)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
171,"B01AC06","Ácido acetilsalicílico (Lote 171)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
172,"A02BC01","Omeprazol 20 mg (Lote 172)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
173,"R03AK06","Salbutamol inhalador (Lote 173)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
174,"N02BE01","Paracetamol 500 mg (Lote 174)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
175,"J01CA04","Amoxicilina 500 mg (Lote 175)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
176,"J01CA04","Amoxicilina 500 mg (Lote 176)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
177,"N02BE01","Paracetamol 500 mg (Lote 177)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
178,"C09AA05","Enalapril 20 mg (Lote 178)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
179,"J01CA04","Amoxicilina 500 mg (Lote 179)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
180,"A02BC01","Omeprazol 20 mg (Lote 180)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
181,"A10BA02","Metformina 850 mg (Lote 181)","Metformina","Antidiabético","Tableta","850 mg","Oral"
182,"M01AE01","Ibuprofeno 400 mg (Lote 182)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
183,"A10BA02","Metformina 850 mg (Lote 183)","Metformina","Antidiabético","Tableta","850 mg","Oral"
184,"A02BC01","Omeprazol 20 mg (Lote 184)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
185,"M01AE01","Ibuprofeno 400 mg (Lote 185)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
186,"J01CA04","Amoxicilina 500 mg (Lote 186)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
187,"N02BE01","Paracetamol 500 mg (Lote 187)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
188,"R03AK06","Salbutamol inhalador (Lote 188)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
189,"A10BA02","Metformina 850 mg (Lote 189)","Metformina","Antidiabético","Tableta","850 mg","Oral"
190,"A02BC01","Omeprazol 20 mg (Lote 190)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
191,"A02BC01","Omeprazol 20 mg (Lote 191)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
192,"A10BA02","Metformina 850 mg (Lote 192)","Metformina","Antidiabético","Tableta","850 mg","Oral"
193,"N02BE01","Paracetamol 500 mg (Lote 193)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
194,"C09AA05","Enalapril 20 mg (Lote 194)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
195,"C09AA05","Enalapril 20 mg (Lote 195)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
196,"A10BA02","Metformina 850 mg (Lote 196)","Metformina","Antidiabético","Tableta","850 mg","Oral"
197,"N02BE01","Paracetamol 500 mg (Lote 197)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
198,"A10BA02","Metformina 850 mg (Lote 198)","Metformina","Antidiabético","Tableta","850 mg","Oral"
199,"J01CA04","Amoxicilina 500 mg (Lote 199)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
200,"C09AA05","Enalapril 20 mg (Lote 200)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
201,"B01AC06","Ácido acetilsalicílico (Lote 201)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
202,"J01CA04","Amoxicilina 500 mg (Lote 202)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
203,"N02BE01","Paracetamol 500 mg (Lote 203)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
204,"J01CA04","Amoxicilina 500 mg (Lote 204)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
205,"A02BC01","Omeprazol 20 mg (Lote 205)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
206,"B01AC06","Ácido acetilsalicílico (Lote 206)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
207,"A02BC01","Omeprazol 20 mg (Lote 207)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
208,"B01AC06","Ácido acetilsalicílico (Lote 208)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
209,"A10BA02","Metformina 850 mg (Lote 209)","Metformina","Antidiabético","Tableta","850 mg","Oral"
210,"J01CA04","Amoxicilina 500 mg (Lote 210)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
211,"M01AE01","Ibuprofeno 400 mg (Lote 211)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
212,"N02BE01","Paracetamol 500 mg (Lote 212)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
213,"A02BC01","Omeprazol 20 mg (Lote 213)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
214,"A02BC01","Omeprazol 20 mg (Lote 214)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
215,"J01CA04","Amoxicilina 500 mg (Lote 215)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
216,"A10BA02","Metformina 850 mg (Lote 216)","Metformina","Antidiabético","Tableta","850 mg","Oral"
217,"A02BC01","Omeprazol 20 mg (Lote 217)","Omeprazol","Antiácido","Cápsula","20 mg","Oral"
218,"N02BE01","Paracetamol 500 mg (Lote 218)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
219,"R03AK06","Salbutamol inhalador (Lote 219)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
220,"R03AK06","Salbutamol inhalador (Lote 220)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
221,"M01AE01","Ibuprofeno 400 mg (Lote 221)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
222,"A10BA02","Metformina 850 mg (Lote 222)","Metformina","Antidiabético","Tableta","850 mg","Oral"
223,"C09AA05","Enalapril 20 mg (Lote 223)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
224,"R03AK06","Salbutamol inhalador (Lote 224)","Salbutamol","Broncodilatador","Inhalador","100 mcg","Inhalatoria"
225,"N02BE01","Paracetamol 500 mg (Lote 225)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
226,"M01AE01","Ibuprofeno 400 mg (Lote 226)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
227,"M01AE01","Ibuprofeno 400 mg (Lote 227)","Ibuprofeno","Antiinflamatorio","Tableta","400 mg","Oral"
228,"B01AC06","Ácido acetilsalicílico (Lote 228)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
229,"A10BA02","Metformina 850 mg (Lote 229)","Metformina","Antidiabético","Tableta","850 mg","Oral"
230,"J01CA04","Amoxicilina 500 mg (Lote 230)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
231,"J01CA04","Amoxicilina 500 mg (Lote 231)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
232,"C09AA05","Enalapril 20 mg (Lote 232)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
233,"C09AA05","Enalapril 20 mg (Lote 233)","Enalapril","Antihipertensivo IECA","Tableta","20 mg","Oral"
234,"B01AC06","Ácido acetilsalicílico (Lote 234)","Aspirina","Antiagregante","Tableta","100 mg","Oral"
235,"A10BA02","Metformina 850 mg (Lote 235)","Metformina","Antidiabético","Tableta","850 mg","Oral"
236,"N02BE01","Paracetamol 500 mg (Lote 236)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
237,"J01CA04","Amoxicilina 500 mg (Lote 237)","Amoxicilina","Antibiótico penicilina","Tableta","500 mg","Oral"
238,"N02BE01","Paracetamol 500 mg (Lote 238)","Paracetamol","Analgésico","Tableta","500 mg","Oral"
